시도,시도명,시군구,읍면동,위도,경도
26,부산광역시,사하,,35.05938776,128.9856499
26,부산광역시,사하,,35.07335467,128.9904154
26,부산광역시,사하,,35.08756188,129.0025574
26,부산광역시,사하,,35.09368936,129.0088293
26,부산광역시,금정,,35.2180641,129.0980342
26,부산광역시,금정,,35.21288433,129.1044494
26,부산광역시,금정,,35.22052133,129.1049359
26,부산광역시,금정,,35.22447336,129.0961888
26,부산광역시,금정,,35.23077805,129.0958198
26,부산광역시,금정,,35.24663718,129.1145044
26,부산광역시,금정,,35.21924442,129.0911685
26,부산광역시,금정,,35.24113423,129.0760216
26,부산광역시,금정,,35.23176537,129.0719924
26,부산광역시,금정,,35.28143,129.1115985
26,부산광역시,금정,,35.28563912,129.0791307
26,부산광역시,금정,,35.26696319,129.0789141
26,부산광역시,금정,,35.24917609,129.0922127
26,부산광역시,금정,,35.25496322,129.0812497
26,부산광역시,금정,,35.25480975,129.0541083
26,부산광역시,강서,,35.21049794,128.9674093
26,부산광역시,강서,,35.15869542,128.9420881
26,부산광역시,강서,,35.18046585,128.9189369
26,부산광역시,강서,,35.18462396,128.8947164
26,부산광역시,강서,,35.12593315,128.8566511
26,부산광역시,강서,,35.0431593,128.8256776
26,부산광역시,연제,,35.19385757,129.0775082
26,부산광역시,연제,,35.18877704,129.0599389
26,부산광역시,연제,,35.18276042,129.0718024
26,부산광역시,연제,,35.18140017,129.0656672
26,부산광역시,연제,,35.18854684,129.089775
26,부산광역시,연제,,35.17227003,129.0812248
26,부산광역시,연제,,35.16745323,129.0909917
26,부산광역시,연제,,35.18425865,129.0865065
26,부산광역시,연제,,35.18388628,129.0781013
26,부산광역시,연제,,35.17224254,129.0885804
26,부산광역시,연제,,35.18654783,129.0970392
26,부산광역시,연제,,35.18409705,129.1067675
26,부산광역시,수영,,35.14403568,129.1080532
26,부산광역시,수영,,35.14337711,129.114404
26,부산광역시,수영,,35.17042638,129.1177107
26,부산광역시,수영,,35.17151517,129.1009697
26,부산광역시,수영,,35.17745072,129.1149586
26,부산광역시,수영,,35.16252409,129.1097353
26,부산광역시,수영,,35.15446628,129.1155577
26,부산광역시,수영,,35.16775303,129.1106905
26,부산광역시,수영,,35.15593963,129.1054314
26,부산광역시,수영,,35.15962245,129.1258473
26,부산광역시,사상,,35.17221491,128.9710596
26,부산광역시,사상,,35.18820329,128.98994
26,부산광역시,사상,,35.18312101,129.0076063
26,부산광역시,사상,,35.16971906,128.9871317
26,부산광역시,사상,,35.17635945,128.9889645
26,부산광역시,사상,,35.1662036,128.9931899
26,부산광역시,사상,,35.14939161,128.9775319
26,부산광역시,사상,,35.15562355,129.0002871
11,서울특별시,종로,,37.58459349,126.9704065
11,서울특별시,종로,,37.57412506,126.970026
11,서울특별시,종로,,37.58786759,126.9811261
11,서울특별시,종로,,37.59673294,126.9626027
11,서울특별시,종로,,37.61402995,126.9692731
11,서울특별시,종로,,37.57769743,126.9587949
11,서울특별시,종로,,37.57102439,126.9641768
11,서울특별시,종로,,37.58272454,126.986607
11,서울특별시,종로,,37.57512523,126.9898015
11,서울특별시,종로,,37.57286335,127.0043889
11,서울특별시,종로,,37.57948616,127.0029543
11,서울특별시,종로,,37.58740327,126.9976873
11,서울특별시,종로,,37.5723912,127.0137788
11,서울특별시,종로,,37.57591836,127.0101977
11,서울특별시,종로,,37.57892247,127.0131685
11,서울특별시,종로,,37.57726345,127.0168492
11,서울특별시,종로,,37.57448038,127.0203184
11,서울특별시,중구,,37.56434258,126.9742762
11,서울특별시,중구,,37.5570114,126.9766528
11,서울특별시,중구,,37.56373494,126.9842577
11,서울특별시,중구,,37.55687366,126.9937415
11,서울특별시,중구,,37.55557209,127.0021719
11,서울특별시,중구,,37.5651595,127.0038018
11,서울특별시,중구,,37.56659803,126.9965204
11,서울특별시,중구,,37.56573708,127.0136897
11,서울특별시,중구,,37.55485161,127.0082959
11,서울특별시,중구,,37.54992217,127.0101864
11,서울특별시,중구,,37.55685123,127.0152084
11,서울특별시,중구,,37.56365173,127.0218019
11,서울특별시,중구,,37.56072926,127.0186329
11,서울특별시,중구,,37.56852496,127.0207978
11,서울특별시,중구,,37.55730118,126.9659097
11,서울특별시,용산,,37.54990904,126.9806006
11,서울특별시,용산,,37.54030951,126.9835607
11,서울특별시,용산,,37.54531365,126.9735054
11,서울특별시,용산,,37.54768276,126.9670111
11,서울특별시,용산,,37.53744697,126.9664757
11,서울특별시,용산,,37.53298163,126.9511917
11,서울특별시,용산,,37.54300871,126.9610582
11,서울특별시,용산,,37.53801388,126.9584735
11,서울특별시,용산,,37.52852926,126.9705179
11,서울특별시,용산,,37.51722348,126.9710251
11,서울특별시,용산,,37.52324101,126.9539183
11,서울특별시,용산,,37.53336054,126.9932375
11,서울특별시,용산,,37.54174941,126.9921098
11,서울특별시,용산,,37.53715043,127.005811
11,서울특별시,용산,,37.5213083,126.9907639
11,서울특별시,용산,,37.52576285,127.001331
11,서울특별시,성동,,37.5614596,127.0276876
11,서울특별시,성동,,37.56682163,127.0295875
11,서울특별시,성동,,37.56767269,127.0405526
11,서울특별시,성동,,37.55807349,127.0453209
11,서울특별시,성동,,37.55902564,127.0360939
11,서울특별시,성동,,37.55665279,127.0296024
11,서울특별시,성동,,37.5509844,127.0337545
11,서울특별시,성동,,37.55364832,127.0248772
11,서울특별시,성동,,37.55131272,127.0198595
11,서울특별시,성동,,37.54455388,127.0244159
11,서울특별시,성동,,37.54200387,127.0160873
11,서울특별시,성동,,37.54050886,127.0410391
11,서울특별시,성동,,37.54912679,127.0439057
11,서울특별시,성동,,37.53662674,127.0553516
11,서울특별시,성동,,37.54554061,127.0581112
11,서울특별시,성동,,37.55231596,127.065705
11,서울특별시,성동,,37.55858492,127.0578394
11,서울특별시,광진,,37.54341268,127.0731289
11,서울특별시,광진,,37.55305311,127.0736626
11,서울특별시,광진,,37.56201878,127.0777286
11,서울특별시,광진,,37.55888736,127.0845665
11,서울특별시,광진,,37.56786943,127.082006
11,서울특별시,광진,,37.56387807,127.0944553
11,서울특별시,광진,,37.5505883,127.0817516
11,서울특별시,광진,,37.54847652,127.1050159
11,서울특별시,광진,,37.5359546,127.0804253
11,서울특별시,광진,,37.52930881,127.0832354
11,서울특별시,광진,,37.53169751,127.0711893
11,서울특별시,광진,,37.53387463,127.0637671
11,서울특별시,광진,,37.54147107,127.0860344
11,서울특별시,광진,,37.55103519,127.0946014
11,서울특별시,광진,,37.5350904,127.0952224
11,서울특별시,동대문,,37.5755718,127.0323393
11,서울특별시,동대문,,37.58372536,127.0372081
11,서울특별시,동대문,,37.57915703,127.0510337
11,서울특별시,동대문,,37.58064623,127.0611129
11,서울특별시,동대문,,37.57090357,127.0519503
11,서울특별시,동대문,,37.57104721,127.0613015
11,서울특별시,동대문,,37.56623538,127.0685955
11,서울특별시,동대문,,37.57574905,127.0726622
11,서울특별시,동대문,,37.58882736,127.0452476
11,서울특별시,동대문,,37.59398022,127.05167
11,서울특별시,동대문,,37.59191357,127.0624672
11,서울특별시,동대문,,37.58640877,127.0664329
11,서울특별시,동대문,,37.59737396,127.0607571
11,서울특별시,동대문,,37.60272169,127.0674739
11,서울특별시,중랑,,37.58931894,127.0779814
11,서울특별시,중랑,,37.57342005,127.0863216
11,서울특별시,중랑,,37.58288313,127.07976
11,서울특별시,중랑,,37.58833438,127.0894354
11,서울특별시,중랑,,37.57723256,127.0927599
11,서울특별시,중랑,,37.58465192,127.0973747
11,서울특별시,중랑,,37.60187938,127.0893172
11,서울특별시,중랑,,37.59422247,127.083884
11,서울특별시,중랑,,37.6024871,127.0829783
11,서울특별시,중랑,,37.59867829,127.0751495
11,서울특별시,중랑,,37.61374241,127.0824155
11,서울특별시,중랑,,37.61028642,127.0746405
11,서울특별시,중랑,,37.60195133,127.1074878
11,서울특별시,중랑,,37.59179024,127.102821
11,서울특별시,중랑,,37.61289538,127.104442
11,서울특별시,중랑,,37.61102969,127.0915581
11,서울특별시,성북,,37.5958281,126.9960736
11,서울특별시,성북,,37.58657398,127.0117165
11,서울특별시,성북,,37.59368809,127.018499
11,서울특별시,성북,,37.59948783,127.0243655
11,서울특별시,성북,,37.59713407,127.0116162
11,서울특별시,성북,,37.58728189,127.0272292
11,서울특별시,성북,,37.58281469,127.0191141
11,서울특별시,성북,,37.60350364,127.0171364
11,서울특별시,성북,,37.60357863,127.0082002
11,서울특별시,성북,,37.61217979,126.9937238
11,서울특별시,성북,,37.62341809,126.9952062
11,서울특별시,성북,,37.6082801,127.019967
11,서울특별시,성북,,37.60821765,127.0271392
11,서울특별시,성북,,37.59721879,127.0334532
11,서울특별시,성북,,37.60781434,127.036546
11,서울특별시,성북,,37.60318849,127.0452305
11,서울특별시,성북,,37.61510674,127.0446481
11,서울특별시,성북,,37.61232417,127.051803
11,서울특별시,성북,,37.61827653,127.0534425
11,서울특별시,성북,,37.60820914,127.0615427
11,서울특별시,강북,,37.62382185,127.0147349
11,서울특별시,강북,,37.62863998,127.0263514
11,서울특별시,강북,,37.61768514,127.0330201
11,서울특별시,강북,,37.61819166,127.0249032
11,서울특별시,강북,,37.61713288,127.0165892
11,서울특별시,강북,,37.66028602,127.0003051
11,서울특별시,강북,,37.6376216,127.0038093
11,서울특별시,도봉,,37.64713506,127.0434447
11,서울특별시,도봉,,37.6424851,127.0367477
11,서울특별시,도봉,,37.63738838,127.0417016
11,서울특별시,도봉,,37.65273734,127.0508704
11,서울특별시,도봉,,37.65536337,127.0427402
11,서울특별시,도봉,,37.68505251,127.0267133
11,서울특별시,도봉,,37.68099343,127.0477853
11,서울특별시,도봉,,37.65308037,127.0194862
11,서울특별시,도봉,,37.65708333,127.0369076
11,서울특별시,도봉,,37.64764392,127.0305693
11,서울특별시,도봉,,37.65536298,127.0304467
11,서울특별시,도봉,,37.66504141,127.0434199
11,서울특별시,도봉,,37.66910754,127.0323499
11,서울특별시,도봉,,37.66269571,127.0235679
11,서울특별시,노원,,37.62156196,127.0588763
11,서울특별시,노원,,37.63405868,127.0512233
11,서울특별시,노원,,37.62482313,127.0648786
11,서울특별시,노원,,37.62411359,127.0727578
11,서울특별시,노원,,37.63155999,127.0941915
11,서울특별시,노원,,37.63851789,127.0747863
11,서울특별시,노원,,37.63495089,127.0647802
11,서울특별시,노원,,37.64824324,127.0857374
11,서울특별시,노원,,37.65009794,127.0736414
11,서울특별시,노원,,37.65906914,127.0830966
11,서울특별시,노원,,37.64339707,127.0658346
11,서울특별시,노원,,37.68327725,127.0653503
11,서울특별시,노원,,37.65660113,127.0671265
11,서울특별시,노원,,37.67514087,127.0831802
11,서울특별시,노원,,37.66331935,127.0695703
11,서울특별시,노원,,37.64866415,127.0601035
11,서울특별시,노원,,37.66627127,127.0536753
11,서울특별시,노원,,37.66804006,127.0625795
11,서울특별시,노원,,37.65966445,127.0583431
11,서울특별시,은평,,37.60540102,126.9351152
11,서울특별시,은평,,37.61713595,126.9408063
11,서울특별시,은평,,37.62313869,126.9281702
11,서울특별시,은평,,37.62515554,126.9148648
11,서울특별시,은평,,37.61813877,126.9122376
11,서울특별시,은평,,37.61108579,126.907587
11,서울특별시,은평,,37.61232831,126.9231321
11,서울특별시,은평,,37.59822445,126.9271365
11,서울특별시,은평,,37.5922551,126.9238918
11,서울특별시,은평,,37.58931585,126.9183233
11,서울특별시,은평,,37.60460643,126.9145278
11,서울특별시,은평,,37.5989994,126.9088197
11,서울특별시,은평,,37.59282208,126.9063132
11,서울특별시,은평,,37.58363986,126.9056416
11,서울특별시,은평,,37.58592037,126.8946598
11,서울특별시,은평,,37.63922495,126.9403566
11,서울특별시,서대문,,37.57111468,126.9572956
11,서울특별시,서대문,,37.55919996,126.9552162
11,서울특별시,서대문,,37.56399921,126.958146
11,서울특별시,서대문,,37.56366992,126.9413231
11,서울특별시,서대문,,37.5719018,126.9328604
11,서울특별시,서대문,,37.58165771,126.9452331
11,서울특별시,서대문,,37.59198339,126.9512497
11,서울특별시,서대문,,37.58436035,126.9526033
11,서울특별시,서대문,,37.60005242,126.946934
11,서울특별시,서대문,,37.58692806,126.9320987
11,서울특별시,서대문,,37.57174686,126.9159443
11,서울특별시,서대문,,37.57771529,126.9213176
11,서울특별시,서대문,,37.57541902,126.9078389
11,서울특별시,서대문,,37.58103657,126.9134355
11,서울특별시,마포,,37.55100153,126.9528327
11,서울특별시,마포,,37.54961249,126.9583637
11,서울특별시,마포,,37.53702138,126.9468018
11,서울특별시,마포,,37.54063232,126.9412937
11,서울특별시,마포,,37.55203455,126.9414556
11,서울특별시,마포,,37.54984629,126.9475077
11,서울특별시,마포,,37.5436071,126.9335477
11,서울특별시,마포,,37.54593602,126.9251257
11,서울특별시,마포,,37.55480057,126.9210288
11,서울특별시,마포,,37.54689477,126.9088614
11,서울특별시,마포,,37.55275872,126.9002003
11,서울특별시,마포,,37.55709576,126.8956672
11,서울특별시,마포,,37.5629832,126.9215418
11,서울특별시,마포,,37.56195526,126.9118178
11,서울특별시,마포,,37.56806153,126.9020013
11,서울특별시,마포,,37.57175011,126.8807804
11,서울특별시,양천,,37.52739563,126.8750598
11,서울특별시,양천,,37.54360241,126.8743027
11,서울특별시,양천,,37.54514346,126.86555
11,서울특별시,양천,,37.53534119,126.8669361
11,서울특별시,양천,,37.53632304,126.881095
11,서울특별시,양천,,37.53123854,126.834492
11,서울특별시,양천,,37.52337357,126.8463002
11,서울특별시,양천,,37.53229263,126.8274614
11,서울특별시,양천,,37.5221367,126.8398391
11,서울특별시,양천,,37.54003862,126.8299263
11,서울특별시,양천,,37.5160022,126.8421593
11,서울특별시,양천,,37.51851267,126.8304403
11,서울특별시,양천,,37.51882605,126.8597606
11,서울특별시,양천,,37.5191491,126.8752626
11,서울특별시,양천,,37.51131426,126.8420799
11,서울특별시,양천,,37.52539532,126.8575641
11,서울특별시,양천,,37.51585487,126.8698807
11,서울특별시,양천,,37.51011822,126.8647871
11,서울특별시,강서,,37.55320235,126.8754264
11,서울특별시,강서,,37.5558541,126.8596073
11,서울특별시,강서,,37.54582578,126.8600134
11,서울특별시,강서,,37.56114418,126.8462796
11,서울특별시,강서,,37.53376352,126.8409155
11,서울특별시,강서,,37.53224394,126.8543676
11,서울특별시,강서,,37.54398304,126.8343186
11,서울특별시,강서,,37.53607427,126.8585856
11,서울특별시,강서,,37.54250886,126.8482517
11,서울특별시,강서,,37.55176287,126.8512072
11,서울특별시,강서,,37.53409901,126.8485987
11,서울특별시,강서,,37.57247729,126.8337009
11,서울특별시,강서,,37.56867881,126.8539283
11,서울특별시,강서,,37.56271464,126.862217
11,서울특별시,강서,,37.55031965,126.8252808
11,서울특별시,강서,,37.55061025,126.8410842
11,서울특별시,강서,,37.55656665,126.7949042
11,서울특별시,강서,,37.570029,126.8157136
11,서울특별시,강서,,37.5836975,126.8047376
11,서울특별시,강서,,37.58154901,126.815612
11,서울특별시,구로,,37.50976629,126.8823555
11,서울특별시,구로,,37.49327621,126.8756728
11,서울특별시,구로,,37.4974396,126.8791442
11,서울특별시,구로,,37.48480895,126.8949543
11,서울특별시,구로,,37.49146479,126.8901136
11,서울특별시,구로,,37.50236481,126.8886997
11,서울특별시,구로,,37.48267323,126.8880381
11,서울특별시,구로,,37.50079273,126.8633385
11,서울특별시,구로,,37.50586559,126.8533766
11,서울특별시,구로,,37.49989632,126.8495867
11,서울특별시,구로,,37.49263971,126.8565479
11,서울특별시,구로,,37.4867468,126.8521287
11,서울특별시,구로,,37.4969125,126.841515
11,서울특별시,구로,,37.48425843,126.8347237
11,서울특별시,구로,,37.49845858,126.8260694
11,서울특별시,금천,,37.4768781,126.884306
11,서울특별시,금천,,37.46423338,126.8928041
11,서울특별시,금천,,37.46384943,126.9024513
11,서울특별시,금천,,37.47582969,126.9045366
11,서울특별시,금천,,37.46908167,126.9041947
11,서울특별시,금천,,37.45282131,126.9002158
11,서울특별시,금천,,37.4505692,126.9201109
11,서울특별시,금천,,37.4402415,126.9058793
11,서울특별시,금천,,37.46011184,126.9092302
11,서울특별시,금천,,37.44872768,126.9123463
11,서울특별시,영등포,,37.5136689,126.9095385
11,서울특별시,영등포,,37.52158983,126.9077475
11,서울특별시,영등포,,37.52748186,126.927475
11,서울특별시,영등포,,37.52390524,126.8968284
11,서울특별시,영등포,,37.53296934,126.9037762
11,서울특별시,영등포,,37.50922893,126.900945
11,서울특별시,영등포,,37.51636828,126.8914239
11,서울특별시,송파,,37.50977407,127.1223171
11,서울특별시,송파,,37.51321566,127.1138347
11,서울특별시,송파,,37.51755911,127.1285264
11,서울특별시,송파,,37.50400179,127.1341639
11,서울특별시,송파,,37.50717884,127.1103727
11,서울특별시,송파,,37.50279253,127.1169334
11,서울특별시,송파,,37.50274422,127.1025128
11,서울특별시,송파,,37.50170136,127.0919016
11,서울특별시,송파,,37.49702985,127.1216562
11,서울특별시,송파,,37.49527851,127.1081864
11,서울특별시,송파,,37.49584303,127.1307572
11,서울특별시,송파,,37.4884305,127.1268425
11,서울특별시,송파,,37.48065884,127.1191617
11,서울특별시,송파,,37.48141515,127.1410707
11,서울특별시,송파,,37.5054806,127.0822732
11,서울특별시,송파,,37.51768473,127.0788065
11,서울특별시,송파,,37.5136267,127.0942986
11,서울특별시,송파,,37.52120496,127.1081508
11,서울특별시,송파,,37.51903474,127.0999733
11,서울특별시,송파,,37.50744292,127.0740813
11,서울특별시,강동,,37.56374626,127.1740787
11,서울특별시,강동,,37.55029756,127.1459279
11,서울특별시,강동,,37.54824439,127.1543345
11,서울특별시,강동,,37.56335628,127.1502175
11,서울특별시,강동,,37.56585015,127.1615518
11,서울특별시,강동,,37.55182867,127.134568
11,서울특별시,강동,,37.55739756,127.1232082
11,서울특별시,강동,,37.56141587,127.1384608
11,서울특별시,강동,,37.54631249,127.1385461
11,서울특별시,강동,,37.54471409,127.1222504
11,서울특별시,강동,,37.53966713,127.1333107
11,서울특별시,강동,,37.52873886,127.1255201
11,서울특별시,강동,,37.5343442,127.1276591
11,서울특별시,강동,,37.52837825,127.1337785
11,서울특별시,강동,,37.53974631,127.1458895
11,서울특별시,강동,,37.52312401,127.140428
11,서울특별시,강동,,37.53148163,127.1473594
26,부산광역시,중구,,35.10491469,129.0384563
26,부산광역시,중구,,35.10402845,129.0344318
26,부산광역시,중구,,35.10532149,129.0310351
26,부산광역시,중구,,35.10633364,129.0251141
26,부산광역시,중구,,35.10121476,129.0252039
26,부산광역시,중구,,35.10032972,129.0311223
26,부산광역시,중구,,35.09747665,129.0301109
26,부산광역시,중구,,35.11182016,129.0351862
26,부산광역시,중구,,35.11249802,129.0304333
26,부산광역시,서구,,35.11003557,129.0222675
26,부산광역시,서구,,35.11353229,129.0232825
26,부산광역시,서구,,35.12237851,129.0213768
26,부산광역시,서구,,35.10896048,129.0124277
26,부산광역시,서구,,35.11428916,129.0081175
26,부산광역시,서구,,35.12752161,129.0103539
26,부산광역시,서구,,35.10470302,129.017861
26,부산광역시,서구,,35.10045753,129.0132655
26,부산광역시,서구,,35.09471822,129.0174719
26,부산광역시,서구,,35.09747057,129.0227639
26,부산광역시,서구,,35.09021469,129.0211705
26,부산광역시,서구,,35.08500461,129.0213974
26,부산광역시,서구,,35.07042547,129.0144138
26,부산광역시,동구,,35.1149309,129.0371251
26,부산광역시,동구,,35.11790431,129.0352903
26,부산광역시,동구,,35.11996782,129.0450152
26,부산광역시,동구,,35.12388431,129.030559
26,부산광역시,동구,,35.12498781,129.0405364
26,부산광역시,동구,,35.13199623,129.0391997
26,부산광역시,동구,,35.13040819,129.0334495
26,부산광역시,동구,,35.1363757,129.041856
26,부산광역시,동구,,35.13420646,129.0506486
26,부산광역시,동구,,35.14122078,129.048044
26,부산광역시,동구,,35.13608476,129.0617915
26,부산광역시,동구,,35.12679404,129.0571343
26,부산광역시,영도,,35.08917223,129.0370407
26,부산광역시,영도,,35.08920575,129.0431252
26,부산광역시,영도,,35.07963509,129.0470634
26,부산광역시,영도,,35.08484008,129.0489049
26,부산광역시,영도,,35.09433123,129.043021
26,부산광역시,영도,,35.09314159,129.0508618
26,부산광역시,영도,,35.0961605,129.056918
26,부산광역시,영도,,35.08968113,129.0633736
26,부산광역시,영도,,35.07492321,129.0675986
26,부산광역시,영도,,35.06356194,129.0830594
26,부산광역시,영도,,35.08401099,129.0684553
26,부산광역시,부산진,,35.16403257,129.059437
26,부산광역시,부산진,,35.15462519,129.0572153
26,부산광역시,부산진,,35.1716744,129.0537059
26,부산광역시,부산진,,35.18561217,129.0407643
26,부산광역시,부산진,,35.17221545,129.0670174
26,부산광역시,부산진,,35.1728498,129.0754944
26,부산광역시,부산진,,35.1546167,129.0718386
26,부산광역시,부산진,,35.16241045,129.0697678
26,부산광역시,부산진,,35.16464323,129.0492185
26,부산광역시,부산진,,35.17509275,129.0339144
26,부산광역시,부산진,,35.16888884,129.0236901
26,부산광역시,부산진,,35.15916782,129.042009
26,부산광역시,부산진,,35.17086771,129.0300572
26,부산광역시,부산진,,35.14705298,129.0351377
26,부산광역시,부산진,,35.14565116,129.0265328
26,부산광역시,부산진,,35.15139424,129.0217343
26,부산광역시,부산진,,35.14210687,129.0184205
26,부산광역시,부산진,,35.16010819,129.0217681
26,부산광역시,부산진,,35.14594167,129.0603083
26,부산광역시,부산진,,35.14883962,129.0493054
26,부산광역시,동래,,35.19777248,129.0887824
26,부산광역시,동래,,35.20564261,129.0902269
26,부산광역시,동래,,35.21100156,129.0851458
26,부산광역시,동래,,35.22057878,129.0742169
26,부산광역시,동래,,35.21385929,129.0655018
26,부산광역시,동래,,35.20609841,129.0640329
26,부산광역시,동래,,35.19876806,129.0628075
26,부산광역시,동래,,35.19884353,129.0533911
26,부산광역시,동래,,35.19889878,129.0712519
26,부산광역시,동래,,35.19891688,129.0987295
26,부산광역시,동래,,35.19430553,129.1096456
26,부산광역시,동래,,35.20471709,129.1067799
26,부산광역시,동래,,35.20933982,129.0982566
26,부산광역시,남구,,35.1326793,129.0887861
26,부산광역시,남구,,35.14552678,129.0960891
26,부산광역시,남구,,35.1275195,129.0911544
26,부산광역시,남구,,35.14145156,129.0895648
26,부산광역시,남구,,35.13822026,129.0821167
26,부산광역시,남구,,35.12585405,129.1099309
26,부산광역시,남구,,35.10814308,129.1191534
26,부산광역시,남구,,35.12175123,129.1195085
26,부산광역시,남구,,35.10293333,129.1049822
26,부산광역시,남구,,35.11323662,129.0971183
26,부산광역시,남구,,35.11188205,129.0785917
26,부산광역시,남구,,35.12138397,129.0846822
26,부산광역시,남구,,35.12600841,129.0757694
26,부산광역시,남구,,35.14639986,129.0768408
26,부산광역시,남구,,35.14461016,129.0667341
26,부산광역시,남구,,35.13887099,129.0736241
26,부산광역시,남구,,35.13289648,129.07079
26,부산광역시,북구,,35.20628235,129.0049801
26,부산광역시,북구,,35.1993765,128.9969861
26,부산광역시,북구,,35.19527779,129.0138393
26,부산광역시,북구,,35.26303389,129.0242323
26,부산광역시,북구,,35.23071683,129.0281598
26,부산광역시,북구,,35.24647957,129.0325776
26,부산광역시,북구,,35.2325028,129.0052117
26,부산광역시,북구,,35.21661418,129.0177057
26,부산광역시,북구,,35.21544405,129.0042425
26,부산광역시,북구,,35.20674294,129.0186498
26,부산광역시,북구,,35.22072785,129.0413897
26,부산광역시,북구,,35.20517229,129.0387633
26,부산광역시,북구,,35.20502765,129.0269955
26,부산광역시,해운대,,35.17335654,129.1565651
26,부산광역시,해운대,,35.17771721,129.1418503
26,부산광역시,해운대,,35.16377156,129.1696315
26,부산광역시,해운대,,35.1611032,129.1841839
26,부산광역시,해운대,,35.17389845,129.1760293
26,부산광역시,해운대,,35.17009124,129.1843844
26,부산광역시,해운대,,35.17299982,129.1672554
26,부산광역시,해운대,,35.19035808,129.1727347
26,부산광역시,해운대,,35.1848362,129.1981689
26,부산광역시,사상,,35.15219721,129.0106618
26,부산광역시,사상,,35.14526072,129.0013534
26,부산광역시,사상,,35.13792028,128.9889148
26,부산광역시,사상,,35.12697008,128.9721429
26,부산광역시,기장,,35.2259636,129.2078025
26,부산광역시,기장,,35.34965026,129.2470803
26,부산광역시,기장,,35.33554027,129.1790764
26,부산광역시,기장,,35.28194673,129.1545702
27,대구광역시,중구,,35.8702773,128.6075352
27,대구광역시,중구,,35.86524828,128.60424
27,대구광역시,중구,,35.86884562,128.597212
27,대구광역시,중구,,35.87083752,128.5893086
27,대구광역시,중구,,35.87493633,128.5825641
27,대구광역시,중구,,35.86731614,128.5790034
27,대구광역시,중구,,35.8599819,128.5926794
27,대구광역시,중구,,35.86421273,128.5882884
27,대구광역시,중구,,35.85990759,128.5859908
27,대구광역시,중구,,35.86093573,128.5792341
27,대구광역시,중구,,35.85937046,128.6046461
27,대구광역시,중구,,35.8577016,128.5986838
27,대구광역시,동구,,35.88542264,128.6185056
27,대구광역시,동구,,35.87786072,128.6121093
27,대구광역시,동구,,35.87987271,128.621237
27,대구광역시,동구,,35.88477061,128.6284894
27,대구광역시,동구,,35.88913545,128.6344035
27,대구광역시,동구,,35.8721172,128.6160155
27,대구광역시,동구,,35.87266609,128.6224688
27,대구광역시,동구,,35.87297788,128.6297925
27,대구광역시,동구,,35.88217211,128.6463095
27,대구광역시,동구,,35.87729565,128.6382502
27,대구광역시,동구,,35.92849711,128.6881564
27,대구광역시,동구,,35.92113716,128.6416749
27,대구광역시,동구,,35.90002013,128.6422561
27,대구광역시,동구,,35.89496498,128.6561731
27,대구광역시,동구,,35.87818701,128.6647906
27,대구광역시,동구,,35.89861179,128.6852585
27,대구광역시,동구,,35.86552163,128.6959546
27,대구광역시,동구,,35.90293686,128.7138322
27,대구광역시,동구,,35.97537157,128.6771226
27,대구광역시,서구,,35.86212115,128.5616398
27,대구광역시,서구,,35.86530811,128.571474
27,대구광역시,서구,,35.85928816,128.5508273
27,대구광역시,서구,,35.88199243,128.5666066
27,대구광역시,서구,,35.87658179,128.5744646
27,대구광역시,서구,,35.86997907,128.5724092
27,대구광역시,서구,,35.88643019,128.568172
27,대구광역시,서구,,35.87583296,128.5693314
27,대구광역시,서구,,35.88747883,128.549518
27,대구광역시,서구,,35.87653138,128.5653058
27,대구광역시,서구,,35.86929191,128.5657485
27,대구광역시,서구,,35.87610102,128.55882
27,대구광역시,서구,,35.8676584,128.5579835
27,대구광역시,서구,,35.87228446,128.5508424
27,대구광역시,서구,,35.87932162,128.5499579
27,대구광역시,서구,,35.87296794,128.5345532
27,대구광역시,서구,,35.88404698,128.5766227
27,대구광역시,남구,,35.85165737,128.6018316
27,대구광역시,남구,,35.84662149,128.5980082
27,대구광역시,남구,,35.82453687,128.5982923
27,대구광역시,남구,,35.83238952,128.5925487
27,대구광역시,남구,,35.84298867,128.5761624
27,대구광역시,남구,,35.85237236,128.5894937
27,대구광역시,남구,,35.8530193,128.5793884
27,대구광역시,남구,,35.84665118,128.5711236
27,대구광역시,남구,,35.84468991,128.585836
27,대구광역시,남구,,35.82933643,128.570316
27,대구광역시,남구,,35.82863133,128.5806312
27,대구광역시,남구,,35.8407113,128.5667206
27,대구광역시,남구,,35.83145953,128.562414
27,대구광역시,북구,,35.88130803,128.5851829
27,대구광역시,북구,,35.8796885,128.5970573
27,대구광역시,북구,,35.89946353,128.5844252
27,대구광역시,북구,,35.88737718,128.5961889
27,대구광역시,북구,,35.89220593,128.5883
27,대구광역시,북구,,35.89738851,128.5975855
27,대구광역시,북구,,35.90651917,128.6075795
27,대구광역시,북구,,35.89229057,128.6101858
27,대구광역시,북구,,35.89510006,128.6033062
27,대구광역시,북구,,35.88306756,128.6074913
27,대구광역시,북구,,35.89323997,128.6171718
27,대구광역시,북구,,35.8988044,128.623329
27,대구광역시,북구,,35.91724984,128.6222805
27,대구광역시,북구,,35.93758691,128.6017698
27,대구광역시,북구,,35.90505802,128.5369752
27,대구광역시,북구,,35.92593824,128.5400475
